#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#designation, ZooniverseID, SciTeamFollowUp, SciTeamComment, goodFraction, classifiers, good, multi, oval, empty, extended, shift, state, twentyBad, twentyGood, twentyShift, majBad, majGood, majShift, pluralBad, pluralGood, pluralShift, avgBad, avgGood, avgShift, RA, Dec, glon, glat, w1mpro, w1sigmpro, w2mpro, w2sigmpro, w3mpro, w3sigmpro, w4mpro, w4sigmpro, j_m_2mass, j_msig_2mass, h_m_2mass, h_msig_2mass, k_m_2mass, k_msig_2mass, j_h, h_k, A_Vmag, A_B_V, A_Bmag, A_gMag, A_rMag, A_iMag, A_Verr, A_B_Verr, A_Berr, A_gErr, A_rErr, A_iErr, A_objid, A_dstArcSec, A_contamination, G_source_id, G_parallax, G_parallax_error, G_parallax_over_error, G_pmra, G_pmra_error, G_pmdec, G_pmdec_error, G_astrometric_n_good_obs_al, G_astrometric_chi2_al, G_visibility_periods_used, G_phot_g_mean_flux_over_error, G_phot_g_mean_mag, G_phot_bp_mean_flux_over_error, G_phot_bp_mean_mag, G_phot_rp_mean_flux_over_error, G_phot_rp_mean_mag, G_phot_bp_rp_excess_factor, G_radial_velocity, G_radial_velocity_error, G_objid, G_dstArcSec, G_contamination, P_objid, P_gMeanPSFMag, P_gMeanPSFMagErr, P_iMeanPSFMag, P_iMeanPSFMagErr, P_rMeanPSFMag, P_rMeanPSFMagErr, P_yMeanPSFMag, P_yMeanPSFMagErr, P_zMeanPSFMag, P_zMeanPSFMagErr, P_nDetections, P_dstArcSec, P_contamination, T_id, T_pmRA, T_e_pmRA, T_pmDEC, T_e_pmDEC, T_PMflag, T_plx, T_e_plx, T_PARflag, T_dstArcSec, T_contamination, fileNPath, objid, ZooniverseURL
#@string, string, string, string, float, int, int, int, int, int, int, int, string, float, float, float, float, float, float, float, float, float, float, float, float, ra, dec, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, float, int, string, float, float, float, float, float, float, float, int, float, int, float, float, float, float, float, float, float, float, float, string, float, int, string, float, float, float, float, float, float, float, float, float, float, int, float, int, string, float, float, float, float, string, float, float, string, float, int, string, int, string
designation,ZooniverseID,SciTeamFollowUp,SciTeamComment,goodFraction,classifiers,good,multi,oval,empty,extended,shift,state,twentyBad,twentyGood,twentyShift,majBad,majGood,majShift,pluralBad,pluralGood,pluralShift,avgBad,avgGood,avgShift,ra,dec,glon,glat,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,j_h,h_k,A_Vmag,A_B_V,A_Bmag,A_gMag,A_rMag,A_iMag,A_Verr,A_B_Verr,A_Berr,A_gErr,A_rErr,A_iErr,A_objid,A_dstArcSec,A_contamination,G_source_id,G_parallax,G_parallax_error,G_parallax_over_error,G_pmra,G_pmra_error,G_pmdec,G_pmdec_error,G_astrometric_n_good_obs_al,G_astrometric_chi2_al,G_visibility_periods_used,G_phot_g_mean_flux_over_error,G_phot_g_mean_mag,G_phot_bp_mean_flux_over_error,G_phot_bp_mean_mag,G_phot_rp_mean_flux_over_error,G_phot_rp_mean_mag,G_phot_bp_rp_excess_factor,G_radial_velocity,G_radial_velocity_error,G_objid,G_dstArcSec,G_contamination,P_objid,P_gMeanPSFMag,P_gMeanPSFMagErr,P_iMeanPSFMag,P_iMeanPSFMagErr,P_rMeanPSFMag,P_rMeanPSFMagErr,P_yMeanPSFMag,P_yMeanPSFMagErr,P_zMeanPSFMag,P_zMeanPSFMagErr,P_nDetections,P_dstArcSec,P_contamination,T_id,T_pmRA,T_e_pmRA,T_pmDEC,T_e_pmDEC,T_PMflag,T_plx,T_e_plx,T_PARflag,T_dstArcSec,T_contamination,fileNPath,objid,ZooniverseURL
J222305.93+522821.5,AWI0004n8t,,,NaN,0,0,0,0,0,0,0,inactive,39.7628,58.4311,1.8061,38.3967,61.5072,0.096,33.1732,66.7269,0.1,37.1109,62.22173,0.6673667,335.7747191,52.4726422,101.3251247,-4.0630457,6.953,0.051,7.072,0.021,6.574,0.015,5.86,0.039,8.486,0.035,7.526,0.024,7.203,0.029,0.960000000000001,0.323,13.691,1.921,15.613,14.567,12.853,11.064,0.089,0.167,0.142,0.202,0.161,0.148,55941558,0.89897678240833,0,2001584197382509952,0.193290565636281,0.0615567688081809,3.140038,-2.26812815974491,0.102670139156373,-1.71405963814815,0.0977697054701369,244,1932.755,15,307.7648,11.93645,41.03763,13.8542,98.61278,10.60322,1.579844,-66.8805012057175,0.806271335736006,2001584197382509952,0.0451712638079179,6,170963357748777697,14.3664,0.035896,11.175,-999,12.196,-999,10.088,-999,10.446,-999,69,0.0180334539692351,52,197496811,-2,5.8,-0.7,5.8,ucac4,NaN,NaN,,0.132323902936067,1,,231326,https://talk.diskdetective.org/#/subjects/AWI0004n8t
J052058.10+403045.3,AWI00019yn,,,NaN,13,10,0,2,0,1,1,active,0.0397,98.9368,1.0235,4.008,95.9542,0.0378,19.0347,80.8183,0.147,7.694133,91.9031,0.4027667,80.2421147,40.512606,167.5396975,2.0632271,6.015,0.101,5.887,0.04,5.263,0.015,4.529,0.029,7.745,0.024,6.637,0.042,6.255,0.02,1.108,0.382,12.592,2.372,14.965,13.692,11.718,10.226,0.069,0.123,0.102,0.066,0.123,0.048,51526495,0.912640909854124,0,194785047572004864,0.509697973679321,0.0845585734721501,6.02775,3.595455910772,0.13637803009126,1.50210704792124,0.104751430956764,323,3559.261,12,183.2226,11.17869,43.1393,13.16188,93.41065,9.894978,1.50766,15.4128068600967,0.50593315515219,194785047572004864,0.133346234483695,4,156610802422285740,13.9129,0.075915,10.729,-999,12.005,-999,9.425,-999,9.871,-999,29,0.109439263649511,44,426668836,0.4,6.8,2.9,6.1,ucac4,NaN,NaN,,0.0605742940645924,1,,33399,https://talk.diskdetective.org/#/subjects/AWI00019yn
J231303.31+600018.0,AWI0003cls,,,NaN,0,0,0,0,0,0,0,inactive,1.5119,96.3659,2.1222,8.4474,91.4863,0.0663,9.1358,90.8245,0.0398,6.365033,92.89223,0.7427667,348.263815,60.0050051,110.9218046,-0.5524873,6.606,0.071,6.606,0.023,5.938,0.018,5.127,0.036,8.258,0.046,7.266,0.034,6.853,0.016,0.991999999999999,0.413,13.708,2.323,16.031,14.462,12.373,10.871,0.312,0.313,0.034,0.395,0.127,0.072,58399519,2.47499508649645,0,2013786096383899264,0.38920468805513,0.0435518373954443,8.936584,-1.8531709890357,0.0857216153641011,-1.80818753460146,0.0673009979583212,251,1335.646,18,107.981,12.14888,19.37899,14.19453,41.53138,10.73737,1.674662,-56.5232486914417,1.52807866807517,2013786096383899264,0.113144000166123,1,180003482638256726,14.4545,0.015957,11.204,-999,12.364,-999,9.956,-999,10.366,-999,62,0.100781161832613,43,377662406,2.6,2,3.5,3.4,ucac4,NaN,NaN,,0.0696027468700233,1,,156055,https://talk.diskdetective.org/#/subjects/AWI0003cls
J223317.27+563523.3,AWI00034j8,,,NaN,0,0,0,0,0,0,0,inactive,0.0395,93.1748,6.7857,44.605,54.595,0.8,24.7561,73.5705,1.6733,23.13353,73.7801,3.086333,338.3219977,56.5898281,104.7364559,-1.3207895,8.3,0.022,8.421,0.021,8.241,0.021,7.332,0.096,9.847,0.02,8.774,0.023,8.482,0.019,1.073,0.292,14.15,2.039,16.189,15.331,13.222,12.198,0.079,0.079,0,0.143,0.113,0.099,57606280,0.347208945558393,0,2006866319962678272,0.156300215568121,0.049774716603534,3.140153,-2.91090338198727,0.0828545727353934,-1.78535648120649,0.0821295496996139,262,1793.884,17,1262.351,13.00026,181.99,14.41859,475.3566,11.83697,1.442315,-47.965895377138,0.456183487041424,2006866319962678272,0.0616866358195389,9,175903383219168493,15.1407,0.007986,12.425,-999,13.409,-999,11.399,-999,11.758,-999,55,0.0248200575189189,17,64557945,-3.8,1.7,-2.7,2.3,ucac4,NaN,NaN,,0.1184245889353,1,,158282,https://talk.diskdetective.org/#/subjects/AWI00034j8
J021647.87+651951.1,AWI0001qoy,,,NaN,0,0,0,0,0,0,0,inactive,15.8473,73.443,10.7097,43.202,51.6385,5.1595,18.6022,73.5343,7.8635,25.88383,66.20527,7.9109,34.199474,65.3308627,131.6887242,3.9207292,9.219,0.023,9.296,0.02,8.938,0.03,7.235,0.098,10.375,0.024,9.597,0.029,9.352,0.02,0.778,0.244999999999999,14.058,99.999,99.999,15.112,13.263,12.495,0.073,9.999,9.999,0.043,0.015,0.015,59287382,0.265269514314019,0,515542005630556928,0.422639049908798,0.0272945592136919,15.48437,0.936860473006715,0.030221741216832,0.694725327470049,0.0404775548582153,340,703.0074,18,4036.342,13.19707,366.478,14.36569,1150.215,12.12919,1.389029,-38.3281778588474,0.48808686495186,515542005630556928,0.0417542863884611,6,186390341994537722,14.8939,0.006321,12.564,-999,13.331,-999,11.776,-999,12.036,-999,57,0.116464704342314,25,374218334,0.7,2.6,0.2,4,ucac4,NaN,NaN,,0.114809871472362,1,,48101,https://talk.diskdetective.org/#/subjects/AWI0001qoy
J022444.75+553545.6,AWI0004ehr,,,NaN,0,0,0,0,0,0,0,inactive,0.0499,98.8575,1.0926,4.185,95.7821,0.0329,7.2282,92.7059,0.0659,3.821033,95.78183,0.3971333,36.1864952,55.5960107,135.9089732,-4.9070179,6.163,0.091,6.136,0.025,5.543,0.015,4.387,0.028,7.542,0.024,6.536,0.026,6.236,0.018,1.006,0.3,12.874,2.039,14.913,13.778,12.068,10.219,0.057,0.069,0.039,0.03,0.04,0.062,57969588,0.61666300613434,0,457424638486830592,0.769576489911594,0.12252607587979,6.28092,-0.141664002569771,0.237581842760503,-1.26678962687063,0.233719152461644,209,2950.815,12,201.5841,10.96338,49.07079,13.07207,128.3374,9.716819,1.448041,-69.7441845464141,0.644071911624788,457424638486830592,0.0665310300893045,3,174710361864905857,13.5213,0.005182,10.475,-999,11.862,-999,9.163,-999,9.616,-999,59,0.049358481436332,38,445636799,-3.7,2.4,-3.6,1.6,ucac4,NaN,NaN,,0.161513359417371,1,,183721,https://talk.diskdetective.org/#/subjects/AWI0004ehr
J002435.67+601036.1,AWI0003lsf,,,NaN,0,0,0,0,0,0,0,inactive,0.0519,96.826,3.1221,9.7759,90.1328,0.0913,5.6567,94.2813,0.0621,5.1615,93.7467,1.091833,6.1486328,60.1767153,119.5969506,-2.5210222,7.537,0.029,7.62,0.019,7.326,0.016,6.994,0.066,9.286,0.029,8.141,0.033,7.81,0.026,1.145,0.331,14.229,2.075,16.304,15.36,13.332,11.956,0.117,0.12,0.028,0.151,0.116,0.084,58226343,1.06977206414783,0,428703363241094016,0.189965403209862,0.0390117362959874,4.869442,-1.13831816206155,0.0535210921798317,-0.136583529092919,0.0491611898593092,326,1364.497,19,488.9616,12.70463,101.6327,14.42887,185.8452,11.44236,1.512282,-11.3932928934753,0.751344582818859,428703363241094016,0.0439656945805985,2,180210061487132787,15.1117,0.004649,12.18,-999,13.324,-999,10.97,-999,11.387,-999,69,0.033121623493365,30,372498209,-1.1,1.8,-1.7,1.8,ucac4,NaN,NaN,,0.106768533747404,1,,201184,https://talk.diskdetective.org/#/subjects/AWI0003lsf
J063943.24-001710.3,AWI0003m1q,,,NaN,0,0,0,0,0,0,0,inactive,0.3873,98.6783,0.9344,3.2581,96.716,0.026,5.6573,94.3037,0.039,3.1009,96.566,0.3331333,99.9301872,-0.2862091,211.85028,-2.7373354,6.219,0.061,6.193,0.027,6.033,0.016,5.806,0.041,7.805,0.018,6.699,0.029,6.318,0.017,1.106,0.381,12.806,2.264,15.07,13.871,11.957,10.44,0.047,0.083,0.068,0.035,0.034,0.135,297479,0.192498987843187,0,3119426088432300800,0.302700740126572,0.079516041731332,3.806788,-0.529745461597348,0.143128342191055,-0.367977709820411,0.128129568733737,146,1202.827,11,205.5145,11.27256,41.11973,13.15117,88.78525,9.962412,1.553856,51.7107684261448,0.66888946683797,3119426088432300800,0.0524932075761497,1,107650999300317038,13.9525,0.002427,10.694,-999,11.838,-999,9.484,-999,9.902,-999,39,0.164116531646525,48,53316856,-3.35202,5.16913,1.80108,4.38755,tgas,NaN,NaN,,0.13266463062975,0,,153593,https://talk.diskdetective.org/#/subjects/AWI0003m1q
J234641.91+695732.4,AWI0005mqr,,,NaN,5,5,0,0,0,0,0,active,0.6515,97.886,1.4625,6.2461,93.7103,0.0435,5.299,94.6443,0.0567,4.065533,95.41354,0.5209,356.6746439,69.9590014,117.3994476,7.7857873,6.328,0.108,6.243,0.028,6.013,0.017,5.705,0.039,7.834,0.023,6.862,0.02,6.482,0.021,0.972,0.38,12.635,2.099,14.734,13.616,11.855,10.354,0.104,0.182,0.149,0.063,0.108,0.079,59727583,0.262868205086387,0,2214486688306946304,0.277160389977539,0.0636212841152962,4.35641,-3.01007917453154,0.108889459764297,-1.87682331835534,0.0879591860568853,236,1981.813,18,250.0065,11.15262,46.79714,12.91239,112.271,9.9028,1.491924,-130.771853543671,0.521535662519673,2214486688306946304,0.0629501331229084,3,191953566745961514,13.504,0.001,10.748,-999,11.892,-999,9.522,-999,9.916,-999,58,0.0237794258371294,43,366072535,1.5,3.8,1.6,2.1,ucac4,NaN,NaN,,0.0778031464638163,0,,315432,https://talk.diskdetective.org/#/subjects/AWI0005mqr
J190544.49+265903.2,AWI0005lq0,,,NaN,0,0,0,0,0,0,0,inactive,0.2477,98.8516,0.9008,7.1317,92.8295,0.0388,6.2596,93.6918,0.0487,4.546333,95.1243,0.3294333,286.4353764,26.9842446,58.6911726,9.0581093,7.406,0.035,7.518,0.02,6.986,0.017,5.243,0.029,8.797,0.026,7.809,0.036,7.543,0.018,0.988,0.266,13.538,1.843,15.381,14.41,12.804,11.236,0,0.029,-0.029,0,0,0,46940181,0.116474901034035,0,2036906420736778240,0.12697086680096,0.0419116138768902,3.029491,-2.24919494269435,0.0552746532048403,-7.25714718371195,0.0698182599348979,290,1502.85,16,380.6561,12.01829,63.88787,13.79704,133.9916,10.75097,1.5113,25.6468317517455,0.457491472287072,2036906420736778240,0.0277054457712261,5,140382864354281719,14.292,0.028755,11.567,-999,12.875,-999,10.345,-999,10.77,-999,79,0.0165568850681932,51,265048199,-3.6,4.4,-6.1,4,ucac4,NaN,NaN,,0.212398180101155,0,,317113,https://talk.diskdetective.org/#/subjects/AWI0005lq0
J030755.44+505156.5,AWI0004nff,,,NaN,0,0,0,0,0,0,0,inactive,0.0052,99.1748,0.82,2.4968,97.4684,0.0348,2.1387,97.8295,0.0318,1.5469,98.15757,0.2955333,46.9810125,50.8657114,143.8021493,-6.3911446,6.308,0.086,6.286,0.028,4.82,0.015,3.752,0.019,7.818,0.027,6.798,0.023,6.408,0.023,1.02,0.39,13.758,2.252,16.01,14.751,12.783,10.819,0.181,0.194,0.069,0.189,0.201,0.132,55476080,0.0542086447178815,0,439781668745452160,0.725317615065908,0.0892382195497569,8.127881,-0.626123779050669,0.17427411293366,1.7821319393859,0.176279620834307,257,3114.288,13,80.92165,11.70473,17.84846,14.01514,33.28533,10.28609,1.660846,-56.2334698112208,0.684069570810317,439781668745452160,0.0699898526970778,1,169030469810039514,14.5776,0.080055,11.288,-999,13.152,-999,9.583,-999,10.166,-999,53,0.0379369383158231,34,116885753,-3.7,3.6,4.4,3.4,ucac4,NaN,NaN,,0.131602968157748,0,,206041,https://talk.diskdetective.org/#/subjects/AWI0004nff
J182537.36+010635.0,AWI0002m2f,,,NaN,0,0,0,0,0,0,0,inactive,31.5309,64.5197,3.9494,43.2193,56.3364,0.4443,15.6754,83.7746,0.55,30.14187,68.21024,1.6479,276.4056842,1.1097238,30.9713604,6.2490347,7.24,0.046,7.267,0.029,7.173,0.023,6.772,0.076,8.566,0.027,7.637,0.051,7.296,0.017,0.929000000000001,0.340999999999999,13.198,2.271,15.47,14.366,12.291,11.16,0.019,0.084,0.082,0.049,0.03,0.058,37081763,0.232232111610393,0,4276339339944562432,1.38107038010197,0.0459784784077722,30.03732,-0.691857485339205,0.076122338980739,-9.82552975213949,0.0809682571219993,173,675.1631,11,3270.688,11.83357,206.9299,13.37893,717.0472,10.63278,1.464101,-18.7601330371965,0.193141542356661,4276339339944562432,0.332094387681496,2,109332764057642051,14.1732,0.010938,11.26,-999,12.281,-999,10.173,-999,10.531,-999,49,0.250397483773135,36,169913508,4.1,4.1,-6.9,4.3,ucac4,NaN,NaN,,0.216393801308501,0,,88829,https://talk.diskdetective.org/#/subjects/AWI0002m2f
J190928.68+195042.9,AWI0002mz7,,,NaN,11,8,0,2,0,2,0,active,5.7635,92.6788,1.5576,25.6961,74.2285,0.0754,29.4239,70.4971,0.079,20.2945,79.1348,0.5706667,287.3695406,19.8452643,52.6381175,5.1044695,6.896,0.07,6.919,0.019,6.396,0.016,5.966,0.044,8.508,0.021,7.41,0.016,7.053,0.017,1.098,0.357,14.135,2.312,16.447,15.15,13.106,11.281,0.137,0.24,0.197,0.082,0.096,0.082,44235085,0.401802498757284,0,4516396877567944192,0.192748135310704,0.0562014198126957,3.429595,-3.48460628642029,0.0838627325838302,-2.26996208058509,0.0857494953783897,231,1407.119,13,299.8857,12.17205,46.16399,14.21903,115.2035,10.83564,1.57004,-35.8662754524406,0.572404927995099,4516396877567944192,0.0568962068411439,5,131812873696314963,15.1254,0.001493,11.515,-999,12.701,-999,10.239,-999,10.663,-999,56,0.656834719562373,47,9420449,-4.5,3.8,-1.3,4.5,ucac4,NaN,NaN,,0.222850107302614,0,,89159,https://talk.diskdetective.org/#/subjects/AWI0002mz7
J201504.60+235653.7,AWI0004y02,,,NaN,8,5,2,1,0,1,0,active,7.7965,90.5137,1.6899,17.6232,82.2988,0.078,24.7477,75.191,0.0613,16.72247,82.66783,0.6097333,303.7692014,23.9482715,63.7844894,-6.0386187,6.755,0.066,6.796,0.021,6.43,0.016,6.012,0.052,8.31,0.026,7.299,0.027,6.884,0.016,1.011,0.415,14.111,2.254,16.365,15.085,13.208,11.272,0.029,0.106,0.102,0.039,0.049,0.064,45687535,0.830094803422693,0,1830607596645127680,0.396116955322599,0.0759954409017523,5.212378,-2.49723536881166,0.11674411563911,-4.28357947440355,0.100103761568523,307,3354.091,14,307.5652,11.98744,54.59734,14.16362,120.399,10.63434,1.58016,-11.7316269327506,0.452433833939065,1830607596645127680,0.0479052267998893,9,136733037691538428,14.797,0.003104,11.411,-999,12.656,-999,10.071,-999,10.501,-999,70,0.260727609311078,29,452464020,-2.7,4.9,-2.2,4.8,ucac4,NaN,NaN,,0.00921395009433409,0,,208750,https://talk.diskdetective.org/#/subjects/AWI0004y02
J043612.69+441954.8,AWI0003lxl,,,NaN,0,0,0,0,0,0,0,inactive,0.0523,99.0824,0.8654,2.7201,97.2255,0.0544,2.4932,97.4562,0.0506,1.7552,97.92136,0.3234667,69.0529012,44.3318977,159.425817,-2.037642,5.72,0.104,5.622,0.057,5.431,0.015,5.16,0.032,7.594,0.019,6.351,0.018,5.88,0.017,1.243,0.471,14.719,2.538,17.257,15.884,13.426,11.077,0,0,0,0.217,0.198,0.194,53224267,0.537340933582396,0,252687047878038784,0.646055745846439,0.117344338894944,5.505641,0.102554698635465,0.207333835800424,0.792827828497649,0.148103196153781,283,4739.527,12,488.4878,11.78441,62.48988,14.62892,176.7127,10.35202,1.646984,-19.9084213079239,0.534483985543813,252687047878038784,0.392950259051964,0,161190690527288819,15.7295,0.12791,11.177,-999,12.661,-999,9.557,-999,10.09,-999,47,0.364666819973181,34,29081100,3.5,2.3,2.8,2.9,ucac4,NaN,NaN,,0.509765990168831,0,,209034,https://talk.diskdetective.org/#/subjects/AWI0003lxl
J200234.15+464807.8,AWI0005m5y,,,NaN,0,0,0,0,0,0,0,inactive,79.2606,19.5698,1.1696,50.7433,48.5597,0.697,22.7971,75.3476,1.8553,50.93367,47.8257,1.240633,300.6423127,46.8021735,81.715221,8.4155268,8.298,0.023,8.472,0.02,8.109,0.019,7.743,0.103,9.686,0.024,8.665,0.02,8.361,0.022,1.021,0.303999999999998,14.495,2.172,16.667,15.505,13.844,12.454,0.127,0.134,0.042,0.105,0.046,0.06,53762146,0.844555547884031,0,2085373065086572672,0.150472702408978,0.0480293781404799,3.132931,-2.88291588344261,0.0815016108392481,-3.74046318997869,0.0953295280430419,179,895.7023,14,147.3834,12.79663,35.9593,14.29854,59.05544,11.59257,1.475208,-86.5816941618969,0.618603062405896,2085373065086572672,0.0529064734949418,4,164163006423713267,14.9504,0.025374,12.267,-999,13.229,-999,11.251,-999,11.602,-999,66,0.103390429804761,35,240221549,2.7,6.7,-2.9,6.3,ucac4,NaN,NaN,,0.0442151841002276,0,,320589,https://talk.diskdetective.org/#/subjects/AWI0005m5y
J040827.68+615218.7,AWI0005e4e,,,NaN,0,0,0,0,0,0,0,inactive,0.0061,98.2154,1.7785,2.5817,97.3298,0.0884,2.6159,97.332,0.0521,1.734567,97.62573,0.6396667,62.1153574,61.8718786,144.0417845,7.370159,6.323,0.088,6.293,0.025,6.104,0.015,5.827,0.038,7.977,0.026,6.829,0.021,6.443,0.018,1.148,0.386,13.677,2.25,15.927,14.66,12.688,10.865,0.049,0.189,0.182,0.097,0.081,0.162,58545144,0.0383499306735697,0,475489923764322432,0.321315981606477,0.0779249676355911,4.123402,0.314276365762981,0.115852552083801,-1.29495729172448,0.109392601382212,321,3357.162,15,361.9207,11.68475,72.50072,13.87254,138.0642,10.34126,1.566062,-20.4935733647834,0.630956554287038,475489923764322432,0.187494666742292,0,182240621154886964,14.6083,0.0404,11.055,-999,12.276,-999,9.739,-999,10.185,-999,64,0.168370372968506,41,84430900,0.1,1.3,-1,1.5,ucac4,NaN,NaN,,0.188401731642766,0,,320743,https://talk.diskdetective.org/#/subjects/AWI0005e4e
J060843.23+050632.7,AWI0005n2s,,,NaN,7,4,3,0,0,0,0,active,0.0504,98.4887,1.4609,2.5533,97.3995,0.0472,2.5859,97.3709,0.0433,1.729867,97.75304,0.5171334,92.1801278,5.1091053,203.4531137,-7.1035383,7.4,0.036,7.527,0.021,6.834,0.016,6.017,0.059,8.853,0.018,7.813,0.023,7.536,0.017,1.04,0.277,13.321,2.065,15.386,14.284,12.534,11.241,0.022,0.049,0.044,0.069,0.037,0.039,38148865,0.0644193826837456,0,3318288434354739328,0.280291989225989,0.0484853873436059,5.780958,0.789209985283766,0.0880597406955606,-0.622904725785294,0.09726453946187,112,382.4884,10,190.93,12.00559,36.47364,13.56305,81.30512,10.8077,1.458707,56.8708670286559,0.832075370023137,3318288434354739328,0.00885147963712073,1,114130921801731384,14.1084,0.005258,11.406,-999,12.371,-999,10.402,-999,10.755,-999,59,0.00135296418514366,32,232284950,-9.3,6.2,-4.5,6.7,ucac4,NaN,NaN,,0.0818002976224966,0,,321161,https://talk.diskdetective.org/#/subjects/AWI0005n2s
J022638.34+602424.3,AWI0002oxr,,,NaN,0,0,0,0,0,0,0,inactive,19.402,80.4205,0.1775,36.5199,60.6869,2.7932,84.9214,14.1819,0.8968,46.94777,51.7631,1.289167,36.6597559,60.4067698,134.4274777,-0.3225952,8.437,0.022,8.487,0.021,8.263,0.023,7.158,0.104,9.652,0.02,8.852,0.026,8.611,0.016,0.799999999999999,0.241,13.54,2.008,15.548,14.59,12.737,11.825,0.053,0.053,0,0.064,0.032,0.042,58271378,0.201953156372178,0,465362833258787584,0.911145691909901,0.0374066202961933,24.35787,-4.42109687370449,0.0389206593744735,-5.68204121123743,0.0632604532001851,500,1456.928,14,3962.306,12.5617,532.3834,13.81621,1834.64,11.45702,1.409297,-44.9292723449671,0.371484585535577,465362833258787584,0.044732227234181,2,180480366597748789,14.3599,0.001162,11.982,-999,13.05,-999,11.036,-999,11.375,-999,53,0.047148029071092,27,13358242,-7.6,3,-4.5,2.7,ucac4,NaN,NaN,,0.066144378332124,0,,91616,https://talk.diskdetective.org/#/subjects/AWI0002oxr
J082803.29-255417.0,AWI0005ecc,,,NaN,0,0,0,0,0,0,0,inactive,48.2254,49.9565,1.8181,57.7955,41.7762,0.4284,26.8047,72.7945,0.4008,44.2752,54.8424,0.8824334,127.0137396,-25.9047434,247.0775357,7.3759417,7.428,0.031,7.544,0.02,7.071,0.018,6.685,0.071,8.856,0.023,7.89,0.031,7.614,0.034,0.966,0.276,13.281,1.879,15.16,14.128,12.626,11.166,0.041,0.065,0.051,0.037,0.012,0.056,13420161,0.226739197614058,0,5695027884607987456,0.19157000936701,0.0592061462313369,3.235644,-1.31696625117374,0.0837395169206738,1.55522547046179,0.0758483665365991,379,3042.316,15,347.8441,11.98103,79.57683,13.66154,146.0992,10.76292,1.464138,99.0425328320751,0.688603897289803,5695027884607987456,0.0708465751873731,3,76911270137494609,13.7945,0.010818,11.317,-999,12.317,-999,10.336,-999,10.682,-999,42,0.062260718660512,25,258231394,1.8,2,0.1,2,ucac4,NaN,NaN,,0.127880353662548,0,,321794,https://talk.diskdetective.org/#/subjects/AWI0005ecc
J204404.89+293953.3,AWI0005vua,,,NaN,0,0,0,0,0,0,0,inactive,8.6698,90.0652,1.265,54.4266,45.4978,0.0756,46.8209,53.0793,0.0998,36.6391,62.88077,0.4801333,311.0203837,29.6648314,72.2519327,-8.0072862,7.92,0.023,7.415,0.019,5.898,0.015,4.003,0.024,9.744,0.021,8.984,0.031,8.619,0.021,0.76,0.365,13.042,1.489,14.531,13.795,12.441,11.684,0.04,0.043,-0.015,0,0.03,0.032,47326632,0.227746944819117,0,1858978638770086016,4.44975308015097,0.0324940584230955,136.9405,10.8642622662399,0.0455003517572165,-9.80208203884312,0.0572509409588365,372,672.787,15,142.7127,12.08852,32.97959,13.00623,56.02664,11.11353,1.360584,-34.4960362484685,12.838458862171,1858978638770086016,0.126961262769525,5,143593110204058361,13.3104,0.046283,11.791,-999,12.472,-999,11.095,-999,11.347,-999,56,0.147036528630696,27,408543026,9.7,1.4,-9.7,1.6,ucac4,NaN,NaN,,0.135006668093095,0,,324090,https://talk.diskdetective.org/#/subjects/AWI0005vua
J214355.88+444642.6,AWI0004yay,,,NaN,0,0,0,0,0,0,0,inactive,1.5231,97.4236,1.0533,7.2657,92.7013,0.0329,4.0551,95.9252,0.0196,4.2813,95.35004,0.3686,325.9828564,44.7785129,91.5124966,-6.3534189,6.547,0.08,6.6,0.023,6.279,0.014,5.962,0.045,8.069,0.02,7.085,0.018,6.789,0.017,0.984000000000001,0.296,12.53,1.889,14.419,13.412,11.875,10.384,0.052,0.062,0.033,0.041,0.045,0.123,52703248,0.768958825819315,0,1973916533454550400,0.357614485778026,0.0598743501028165,5.972749,-3.26827523425665,0.0873624670613724,-0.322559523836067,0.0810816106111952,272,2035.964,16,348.2896,11.16592,73.86122,12.82064,164.5232,9.965425,1.446826,-41.1364931258777,0.694737897679442,1973916533454550400,0.0740985387013716,0,161733259828494917,13.4895,0.001,10.704,-999,11.689,-999,9.656,-999,10.012,-999,45,0.25729695055648,51,190876839,-5.2,3,3.7,3,ucac4,NaN,NaN,,0.203779539687378,0,,214057,https://talk.diskdetective.org/#/subjects/AWI0004yay
